sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the daddy that the friend hates awaits,-13.675252437591553,-20.536378860473633,-18.42284917831421,-12.383354187011719,-15.413422107696533,-16.919721603393555
the daddy that the friends hates awaits,-12.978626251220703,-18.2809476852417,-16.23994207382202,-13.67623233795166,-15.601683616638184,-20.15800666809082
the daddy that the friends hate awaits,-10.860736846923828,-11.616119384765625,-14.405254364013672,-12.54295539855957,-12.056657791137695,-13.20189094543457
the daddy that the friend hate awaits,-16.458675384521484,-15.609859466552734,-17.73875617980957,-12.138686180114746,-14.089574813842773,-13.000907897949219
the daddies that the friend hates await,-12.605704307556152,-18.939058303833008,-16.00518798828125,-12.396564960479736,-15.988269329071045,-17.98160743713379
the daddies that the friends hates await,-12.750370025634766,-17.531620979309082,-14.29638385772705,-14.006271362304688,-16.05235719680786,-20.577322006225586
the daddies that the friends hate await,-10.135868072509766,-11.305477142333984,-13.535627365112305,-12.095698356628418,-12.069783210754395,-13.004557609558105
the daddies that the friend hate await,-15.366765975952148,-14.57583236694336,-16.538198471069336,-11.87474012374878,-14.449841499328613,-12.917847633361816
the daddy that the friend loves awaits,-8.204684257507324,-9.5538969039917,-9.440670013427734,-10.524186134338379,-11.684280395507812,-13.257416725158691
the daddy that the friends loves awaits,-9.038309097290039,-8.741724014282227,-9.77387809753418,-13.323277473449707,-13.899725914001465,-14.172314643859863
the daddy that the friends love awaits,-5.606085777282715,-6.6515936851501465,-8.005714416503906,-10.591203689575195,-10.651458740234375,-13.166631698608398
the daddy that the friend love awaits,-11.93929672241211,-12.712051391601562,-14.975000381469727,-11.099637031555176,-11.722838401794434,-13.203577041625977
the daddies that the friend loves await,-7.7337517738342285,-10.476226806640625,-8.295121192932129,-11.483903884887695,-12.024857521057129,-14.124022483825684
the daddies that the friends loves await,-9.637423515319824,-9.987064361572266,-9.068245887756348,-13.948812484741211,-14.208290100097656,-14.817521095275879
the daddies that the friends love await,-5.318765163421631,-8.012645721435547,-7.981100559234619,-10.122820854187012,-10.645814895629883,-13.206687927246094
the daddies that the friend love await,-11.278627395629883,-13.956344604492188,-13.799341201782227,-10.298748970031738,-11.812065124511719,-13.637449264526367
the daddy that the friend admires awaits,-20.390199661254883,-20.63425064086914,-18.689736366271973,-15.636780738830566,-19.155431747436523,-19.97031021118164
the daddy that the friends admires awaits,-20.369234085083008,-20.69205379486084,-17.030587673187256,-15.699102401733398,-14.875834465026855,-19.847143173217773
the daddy that the friends admire awaits,-19.191201210021973,-18.895596504211426,-15.087877750396729,-15.674509048461914,-14.489526748657227,-16.77968978881836
the daddy that the friend admire awaits,-19.42698574066162,-18.4972562789917,-16.824710845947266,-17.278261184692383,-20.965801239013672,-18.463252067565918
the daddies that the friend admires await,-18.309382438659668,-19.572954654693604,-16.79044246673584,-16.21774673461914,-19.05680751800537,-20.20315170288086
the daddies that the friends admires await,-19.655254364013672,-20.604299545288086,-15.875382423400879,-17.117855072021484,-14.838383674621582,-20.699501037597656
the daddies that the friends admire await,-18.41506290435791,-18.647348880767822,-14.310818195343018,-14.598592758178711,-13.193597793579102,-15.547883987426758
the daddies that the friend admire await,-17.396552085876465,-17.358654975891113,-15.202147483825684,-15.278392791748047,-19.11127471923828,-16.45485019683838
the daddy that the friend likes complains,-8.251935958862305,-11.162686347961426,-8.981416702270508,-12.16252326965332,-14.311355590820312,-14.259143829345703
the daddy that the friends likes complains,-9.581912994384766,-10.44944953918457,-9.83979320526123,-13.944348335266113,-12.737589836120605,-15.296152114868164
the daddy that the friends like complains,-4.566193103790283,-6.364879608154297,-5.955456733703613,-8.000489234924316,-9.455578804016113,-7.5999040603637695
the daddy that the friend like complains,-8.997716903686523,-9.518121719360352,-10.80380630493164,-10.727117538452148,-14.558205604553223,-13.650702476501465
the daddies that the friend likes complain,-6.915420055389404,-10.67963981628418,-8.818326950073242,-12.5071439743042,-15.06143569946289,-14.273331642150879
the daddies that the friends likes complain,-9.77763557434082,-11.183172225952148,-9.626925468444824,-14.245854377746582,-13.764467239379883,-14.961036682128906
the daddies that the friends like complain,-3.959993839263916,-7.073970317840576,-5.96304178237915,-7.941489219665527,-9.743569374084473,-7.441336631774902
the daddies that the friend like complain,-8.476137161254883,-9.937280654907227,-9.88680362701416,-10.772984504699707,-15.226702690124512,-14.240132331848145
the daddy that the friend hates complains,-13.675252437591553,-20.536378860473633,-18.42284917831421,-12.383354187011719,-15.413422107696533,-16.919721603393555
the daddy that the friends hates complains,-12.978626251220703,-18.2809476852417,-16.23994207382202,-13.67623233795166,-15.601683616638184,-20.15800666809082
the daddy that the friends hate complains,-10.860736846923828,-11.616119384765625,-14.405254364013672,-12.54295539855957,-12.056657791137695,-13.20189094543457
the daddy that the friend hate complains,-16.458675384521484,-15.609859466552734,-17.73875617980957,-12.138686180114746,-14.089574813842773,-13.000907897949219
the daddies that the friend hates complain,-12.605704307556152,-18.939058303833008,-16.00518798828125,-12.396564960479736,-15.988269329071045,-17.98160743713379
the daddies that the friends hates complain,-12.750370025634766,-17.531620979309082,-14.29638385772705,-14.006271362304688,-16.05235719680786,-20.577322006225586
the daddies that the friends hate complain,-10.135868072509766,-11.305477142333984,-13.535627365112305,-12.095698356628418,-12.069783210754395,-13.004557609558105
the daddies that the friend hate complain,-15.366765975952148,-14.57583236694336,-16.538198471069336,-11.87474012374878,-14.449841499328613,-12.917847633361816
the daddy that the friend loves complains,-8.204684257507324,-9.5538969039917,-9.440670013427734,-10.524186134338379,-11.684280395507812,-13.257416725158691
the daddy that the friends loves complains,-9.038309097290039,-8.741724014282227,-9.77387809753418,-13.323277473449707,-13.899725914001465,-14.172314643859863
the daddy that the friends love complains,-5.606085777282715,-6.6515936851501465,-8.005714416503906,-10.591203689575195,-10.651458740234375,-13.166631698608398
the daddy that the friend love complains,-11.93929672241211,-12.712051391601562,-14.975000381469727,-11.099637031555176,-11.722838401794434,-13.203577041625977
the daddies that the friend loves complain,-7.7337517738342285,-10.476226806640625,-8.295121192932129,-11.483903884887695,-12.024857521057129,-14.124022483825684
the daddies that the friends loves complain,-9.637423515319824,-9.987064361572266,-9.068245887756348,-13.948812484741211,-14.208290100097656,-14.817521095275879
the daddies that the friends love complain,-5.318765163421631,-8.012645721435547,-7.981100559234619,-10.122820854187012,-10.645814895629883,-13.206687927246094
the daddies that the friend love complain,-11.278627395629883,-13.956344604492188,-13.799341201782227,-10.298748970031738,-11.812065124511719,-13.637449264526367
the daddy that the friend admires complains,-20.390199661254883,-20.63425064086914,-18.689736366271973,-15.636780738830566,-19.155431747436523,-19.97031021118164
the daddy that the friends admires complains,-20.369234085083008,-20.69205379486084,-17.030587673187256,-15.699102401733398,-14.875834465026855,-19.847143173217773
the daddy that the friends admire complains,-19.191201210021973,-18.895596504211426,-15.087877750396729,-15.674509048461914,-14.489526748657227,-16.77968978881836
the daddy that the friend admire complains,-19.42698574066162,-18.4972562789917,-16.824710845947266,-17.278261184692383,-20.965801239013672,-18.463252067565918
the daddies that the friend admires complain,-18.309382438659668,-19.572954654693604,-16.79044246673584,-16.21774673461914,-19.05680751800537,-20.20315170288086
the daddies that the friends admires complain,-19.655254364013672,-20.604299545288086,-15.875382423400879,-17.117855072021484,-14.838383674621582,-20.699501037597656
the daddies that the friends admire complain,-18.41506290435791,-18.647348880767822,-14.310818195343018,-14.598592758178711,-13.193597793579102,-15.547883987426758
the daddies that the friend admire complain,-17.396552085876465,-17.358654975891113,-15.202147483825684,-15.278392791748047,-19.11127471923828,-16.45485019683838
the daddy that the friend likes arrives,-8.251935958862305,-11.162686347961426,-8.981416702270508,-12.16252326965332,-14.311355590820312,-14.259143829345703
the daddy that the friends likes arrives,-9.581912994384766,-10.44944953918457,-9.83979320526123,-13.944348335266113,-12.737589836120605,-15.296152114868164
the daddy that the friends like arrives,-4.566193103790283,-6.364879608154297,-5.955456733703613,-8.000489234924316,-9.455578804016113,-7.5999040603637695
the daddy that the friend like arrives,-8.997716903686523,-9.518121719360352,-10.80380630493164,-10.727117538452148,-14.558205604553223,-13.650702476501465
the daddies that the friend likes arrive,-6.915420055389404,-10.67963981628418,-8.818326950073242,-12.5071439743042,-15.06143569946289,-14.273331642150879
the daddies that the friends likes arrive,-9.77763557434082,-11.183172225952148,-9.626925468444824,-14.245854377746582,-13.764467239379883,-14.961036682128906
the daddies that the friends like arrive,-3.959993839263916,-7.073970317840576,-5.96304178237915,-7.941489219665527,-9.743569374084473,-7.441336631774902
the daddies that the friend like arrive,-8.476137161254883,-9.937280654907227,-9.88680362701416,-10.772984504699707,-15.226702690124512,-14.240132331848145
the daddy that the friend hates arrives,-13.675252437591553,-20.536378860473633,-18.42284917831421,-12.383354187011719,-15.413422107696533,-16.919721603393555
the daddy that the friends hates arrives,-12.978626251220703,-18.2809476852417,-16.23994207382202,-13.67623233795166,-15.601683616638184,-20.15800666809082
the daddy that the friends hate arrives,-10.860736846923828,-11.616119384765625,-14.405254364013672,-12.54295539855957,-12.056657791137695,-13.20189094543457
the daddy that the friend hate arrives,-16.458675384521484,-15.609859466552734,-17.73875617980957,-12.138686180114746,-14.089574813842773,-13.000907897949219
the daddies that the friend hates arrive,-12.605704307556152,-18.939058303833008,-16.00518798828125,-12.396564960479736,-15.988269329071045,-17.98160743713379
the daddies that the friends hates arrive,-12.750370025634766,-17.531620979309082,-14.29638385772705,-14.006271362304688,-16.05235719680786,-20.577322006225586
the daddies that the friends hate arrive,-10.135868072509766,-11.305477142333984,-13.535627365112305,-12.095698356628418,-12.069783210754395,-13.004557609558105
the daddies that the friend hate arrive,-15.366765975952148,-14.57583236694336,-16.538198471069336,-11.87474012374878,-14.449841499328613,-12.917847633361816
the daddy that the friend loves arrives,-8.204684257507324,-9.5538969039917,-9.440670013427734,-10.524186134338379,-11.684280395507812,-13.257416725158691
the daddy that the friends loves arrives,-9.038309097290039,-8.741724014282227,-9.77387809753418,-13.323277473449707,-13.899725914001465,-14.172314643859863
the daddy that the friends love arrives,-5.606085777282715,-6.6515936851501465,-8.005714416503906,-10.591203689575195,-10.651458740234375,-13.166631698608398
the daddy that the friend love arrives,-11.93929672241211,-12.712051391601562,-14.975000381469727,-11.099637031555176,-11.722838401794434,-13.203577041625977
the daddies that the friend loves arrive,-7.7337517738342285,-10.476226806640625,-8.295121192932129,-11.483903884887695,-12.024857521057129,-14.124022483825684
the daddies that the friends loves arrive,-9.637423515319824,-9.987064361572266,-9.068245887756348,-13.948812484741211,-14.208290100097656,-14.817521095275879
the daddies that the friends love arrive,-5.318765163421631,-8.012645721435547,-7.981100559234619,-10.122820854187012,-10.645814895629883,-13.206687927246094
the daddies that the friend love arrive,-11.278627395629883,-13.956344604492188,-13.799341201782227,-10.298748970031738,-11.812065124511719,-13.637449264526367
the daddy that the friend admires arrives,-20.390199661254883,-20.63425064086914,-18.689736366271973,-15.636780738830566,-19.155431747436523,-19.97031021118164
the daddy that the friends admires arrives,-20.369234085083008,-20.69205379486084,-17.030587673187256,-15.699102401733398,-14.875834465026855,-19.847143173217773
the daddy that the friends admire arrives,-19.191201210021973,-18.895596504211426,-15.087877750396729,-15.674509048461914,-14.489526748657227,-16.77968978881836
the daddy that the friend admire arrives,-19.42698574066162,-18.4972562789917,-16.824710845947266,-17.278261184692383,-20.965801239013672,-18.463252067565918
the daddies that the friend admires arrive,-18.309382438659668,-19.572954654693604,-16.79044246673584,-16.21774673461914,-19.05680751800537,-20.20315170288086
the daddies that the friends admires arrive,-19.655254364013672,-20.604299545288086,-15.875382423400879,-17.117855072021484,-14.838383674621582,-20.699501037597656
the daddies that the friends admire arrive,-18.41506290435791,-18.647348880767822,-14.310818195343018,-14.598592758178711,-13.193597793579102,-15.547883987426758
the daddies that the friend admire arrive,-17.396552085876465,-17.358654975891113,-15.202147483825684,-15.278392791748047,-19.11127471923828,-16.45485019683838
the daddy that the friend likes disappears,-8.251935958862305,-11.162686347961426,-8.981416702270508,-12.16252326965332,-14.311355590820312,-14.259143829345703
the daddy that the friends likes disappears,-9.581912994384766,-10.44944953918457,-9.83979320526123,-13.944348335266113,-12.737589836120605,-15.296152114868164
the daddy that the friends like disappears,-4.566193103790283,-6.364879608154297,-5.955456733703613,-8.000489234924316,-9.455578804016113,-7.5999040603637695
the daddy that the friend like disappears,-8.997716903686523,-9.518121719360352,-10.80380630493164,-10.727117538452148,-14.558205604553223,-13.650702476501465
the daddies that the friend likes disappear,-6.915420055389404,-10.67963981628418,-8.818326950073242,-12.5071439743042,-15.06143569946289,-14.273331642150879
the daddies that the friends likes disappear,-9.77763557434082,-11.183172225952148,-9.626925468444824,-14.245854377746582,-13.764467239379883,-14.961036682128906
the daddies that the friends like disappear,-3.959993839263916,-7.073970317840576,-5.96304178237915,-7.941489219665527,-9.743569374084473,-7.441336631774902
the daddies that the friend like disappear,-8.476137161254883,-9.937280654907227,-9.88680362701416,-10.772984504699707,-15.226702690124512,-14.240132331848145
the daddy that the friend hates disappears,-13.675252437591553,-20.536378860473633,-18.42284917831421,-12.383354187011719,-15.413422107696533,-16.919721603393555
the daddy that the friends hates disappears,-12.978626251220703,-18.2809476852417,-16.23994207382202,-13.67623233795166,-15.601683616638184,-20.15800666809082
the daddy that the friends hate disappears,-10.860736846923828,-11.616119384765625,-14.405254364013672,-12.54295539855957,-12.056657791137695,-13.20189094543457
the daddy that the friend hate disappears,-16.458675384521484,-15.609859466552734,-17.73875617980957,-12.138686180114746,-14.089574813842773,-13.000907897949219
the daddies that the friend hates disappear,-12.605704307556152,-18.939058303833008,-16.00518798828125,-12.396564960479736,-15.988269329071045,-17.98160743713379
the daddies that the friends hates disappear,-12.750370025634766,-17.531620979309082,-14.29638385772705,-14.006271362304688,-16.05235719680786,-20.577322006225586
the daddies that the friends hate disappear,-10.135868072509766,-11.305477142333984,-13.535627365112305,-12.095698356628418,-12.069783210754395,-13.004557609558105
the daddies that the friend hate disappear,-15.366765975952148,-14.57583236694336,-16.538198471069336,-11.87474012374878,-14.449841499328613,-12.917847633361816
the daddy that the friend loves disappears,-8.204684257507324,-9.5538969039917,-9.440670013427734,-10.524186134338379,-11.684280395507812,-13.257416725158691
the daddy that the friends loves disappears,-9.038309097290039,-8.741724014282227,-9.77387809753418,-13.323277473449707,-13.899725914001465,-14.172314643859863
the daddy that the friends love disappears,-5.606085777282715,-6.6515936851501465,-8.005714416503906,-10.591203689575195,-10.651458740234375,-13.166631698608398
the daddy that the friend love disappears,-11.93929672241211,-12.712051391601562,-14.975000381469727,-11.099637031555176,-11.722838401794434,-13.203577041625977
the daddies that the friend loves disappear,-7.7337517738342285,-10.476226806640625,-8.295121192932129,-11.483903884887695,-12.024857521057129,-14.124022483825684
the daddies that the friends loves disappear,-9.637423515319824,-9.987064361572266,-9.068245887756348,-13.948812484741211,-14.208290100097656,-14.817521095275879
the daddies that the friends love disappear,-5.318765163421631,-8.012645721435547,-7.981100559234619,-10.122820854187012,-10.645814895629883,-13.206687927246094
the daddies that the friend love disappear,-11.278627395629883,-13.956344604492188,-13.799341201782227,-10.298748970031738,-11.812065124511719,-13.637449264526367
the daddy that the friend admires disappears,-20.3902006149292,-20.634243965148926,-18.689735412597656,-15.636780738830566,-19.155431747436523,-19.97031021118164
the daddy that the friends admires disappears,-20.36923885345459,-20.69205093383789,-17.030593395233154,-15.699102401733398,-14.875834465026855,-19.847143173217773
the daddy that the friends admire disappears,-19.191201210021973,-18.895596504211426,-15.087877750396729,-15.674509048461914,-14.489526748657227,-16.77968978881836
the daddy that the friend admire disappears,-19.42698574066162,-18.4972562789917,-16.824710845947266,-17.278261184692383,-20.965801239013672,-18.463252067565918
the daddies that the friend admires disappear,-18.3093843460083,-19.57295513153076,-16.790443420410156,-16.21774673461914,-19.05680751800537,-20.20315170288086
the daddies that the friends admires disappear,-19.65524673461914,-20.604295253753662,-15.87538766860962,-17.117855072021484,-14.838383674621582,-20.699501037597656
the daddies that the friends admire disappear,-18.41506290435791,-18.647348880767822,-14.310818195343018,-14.598592758178711,-13.193597793579102,-15.547883987426758
the daddies that the friend admire disappear,-17.396552085876465,-17.358654975891113,-15.202147483825684,-15.278392791748047,-19.11127471923828,-16.45485019683838
the daddy that the friend likes bows,-8.251935958862305,-11.162686347961426,-8.981416702270508,-12.16252326965332,-14.311355590820312,-14.259143829345703
the daddy that the friends likes bows,-9.581912994384766,-10.44944953918457,-9.83979320526123,-13.944348335266113,-12.737589836120605,-15.296152114868164
the daddy that the friends like bows,-4.566193103790283,-6.364879608154297,-5.955456733703613,-8.000489234924316,-9.455578804016113,-7.5999040603637695
the daddy that the friend like bows,-8.997716903686523,-9.518121719360352,-10.80380630493164,-10.727117538452148,-14.558205604553223,-13.650702476501465
the daddies that the friend likes bow,-6.915420055389404,-10.67963981628418,-8.818326950073242,-12.5071439743042,-15.06143569946289,-14.273331642150879
the daddies that the friends likes bow,-9.77763557434082,-11.183172225952148,-9.626925468444824,-14.245854377746582,-13.764467239379883,-14.961036682128906
the daddies that the friends like bow,-3.959993839263916,-7.073970317840576,-5.96304178237915,-7.941489219665527,-9.743569374084473,-7.441336631774902
the daddies that the friend like bow,-8.476137161254883,-9.937280654907227,-9.88680362701416,-10.772984504699707,-15.226702690124512,-14.240132331848145
the daddy that the friend hates bows,-13.675252437591553,-20.536378860473633,-18.42284917831421,-12.383354187011719,-15.413422107696533,-16.919721603393555
the daddy that the friends hates bows,-12.978626251220703,-18.2809476852417,-16.23994207382202,-13.67623233795166,-15.601683616638184,-20.15800666809082
the daddy that the friends hate bows,-10.860736846923828,-11.616119384765625,-14.405254364013672,-12.54295539855957,-12.056657791137695,-13.20189094543457
the daddy that the friend hate bows,-16.458675384521484,-15.609859466552734,-17.73875617980957,-12.138686180114746,-14.089574813842773,-13.000907897949219
the daddies that the friend hates bow,-12.605704307556152,-18.939058303833008,-16.00518798828125,-12.396564960479736,-15.988269329071045,-17.98160743713379
the daddies that the friends hates bow,-12.750370025634766,-17.531620979309082,-14.29638385772705,-14.006271362304688,-16.05235719680786,-20.577322006225586
the daddies that the friends hate bow,-10.135868072509766,-11.305477142333984,-13.535627365112305,-12.095698356628418,-12.069783210754395,-13.004557609558105
the daddies that the friend hate bow,-15.366765975952148,-14.57583236694336,-16.538198471069336,-11.87474012374878,-14.449841499328613,-12.917847633361816
the daddy that the friend loves bows,-8.204684257507324,-9.5538969039917,-9.440670013427734,-10.524186134338379,-11.684280395507812,-13.257416725158691
the daddy that the friends loves bows,-9.038309097290039,-8.741724014282227,-9.77387809753418,-13.323277473449707,-13.899725914001465,-14.172314643859863
the daddy that the friends love bows,-5.606085777282715,-6.6515936851501465,-8.005714416503906,-10.591203689575195,-10.651458740234375,-13.166631698608398
the daddy that the friend love bows,-11.93929672241211,-12.712051391601562,-14.975000381469727,-11.099637031555176,-11.722838401794434,-13.203577041625977
the daddies that the friend loves bow,-7.7337517738342285,-10.476226806640625,-8.295121192932129,-11.483903884887695,-12.024857521057129,-14.124022483825684
the daddies that the friends loves bow,-9.637423515319824,-9.987064361572266,-9.068245887756348,-13.948812484741211,-14.208290100097656,-14.817521095275879
the daddies that the friends love bow,-5.318765163421631,-8.012645721435547,-7.981100559234619,-10.122820854187012,-10.645814895629883,-13.206687927246094
the daddies that the friend love bow,-11.278627395629883,-13.956344604492188,-13.799341201782227,-10.298748970031738,-11.812065124511719,-13.637449264526367
the daddy that the friend admires bows,-20.3902006149292,-20.634243965148926,-18.689735412597656,-15.636780738830566,-19.155431747436523,-19.97031021118164
the daddy that the friends admires bows,-20.36923885345459,-20.69205093383789,-17.030593395233154,-15.699102401733398,-14.875834465026855,-19.847143173217773
the daddy that the friends admire bows,-19.191201210021973,-18.895596504211426,-15.087877750396729,-15.674509048461914,-14.489526748657227,-16.77968978881836
the daddy that the friend admire bows,-19.42698574066162,-18.4972562789917,-16.824710845947266,-17.278261184692383,-20.965801239013672,-18.463252067565918
the daddies that the friend admires bow,-18.3093843460083,-19.57295513153076,-16.790443420410156,-16.217756271362305,-19.056804656982422,-20.20314311981201
the daddies that the friends admires bow,-19.65524673461914,-20.604295253753662,-15.87538766860962,-17.117852210998535,-14.83838176727295,-20.699506759643555
the daddies that the friends admire bow,-18.41506290435791,-18.647348880767822,-14.310818195343018,-14.598586082458496,-13.193601608276367,-15.547891616821289
the daddies that the friend admire bow,-17.396552085876465,-17.358654975891113,-15.202147483825684,-15.278399467468262,-19.111271858215332,-16.454848289489746
the daddy that the friend likes hides,-8.251935958862305,-11.162686347961426,-8.981416702270508,-12.16252326965332,-14.311355590820312,-14.259143829345703
the daddy that the friends likes hides,-9.581912994384766,-10.44944953918457,-9.83979320526123,-13.944348335266113,-12.737589836120605,-15.296152114868164
the daddy that the friends like hides,-4.566193103790283,-6.364879608154297,-5.955456733703613,-8.000489234924316,-9.455578804016113,-7.5999040603637695
the daddy that the friend like hides,-8.997716903686523,-9.518121719360352,-10.80380630493164,-10.727117538452148,-14.558205604553223,-13.650702476501465
the daddies that the friend likes hide,-6.915420055389404,-10.67963981628418,-8.818326950073242,-12.5071439743042,-15.06143569946289,-14.273331642150879
the daddies that the friends likes hide,-9.77763557434082,-11.183172225952148,-9.626925468444824,-14.245854377746582,-13.764467239379883,-14.961036682128906
the daddies that the friends like hide,-3.959993839263916,-7.073970317840576,-5.96304178237915,-7.941489219665527,-9.743569374084473,-7.441336631774902
the daddies that the friend like hide,-8.476137161254883,-9.937280654907227,-9.88680362701416,-10.772984504699707,-15.226702690124512,-14.240132331848145
the daddy that the friend hates hides,-13.675252437591553,-20.536378860473633,-18.42284917831421,-12.383354187011719,-15.413422107696533,-16.919721603393555
the daddy that the friends hates hides,-12.978626251220703,-18.2809476852417,-16.23994207382202,-13.67623233795166,-15.601683616638184,-20.15800666809082
the daddy that the friends hate hides,-10.860736846923828,-11.616119384765625,-14.405254364013672,-12.54295539855957,-12.056657791137695,-13.20189094543457
the daddy that the friend hate hides,-16.458675384521484,-15.609859466552734,-17.73875617980957,-12.138686180114746,-14.089574813842773,-13.000907897949219
the daddies that the friend hates hide,-12.605704307556152,-18.939058303833008,-16.00518798828125,-12.396564960479736,-15.988269329071045,-17.98160743713379
the daddies that the friends hates hide,-12.750370025634766,-17.531620979309082,-14.29638385772705,-14.006271362304688,-16.05235719680786,-20.577322006225586
the daddies that the friends hate hide,-10.135868072509766,-11.305477142333984,-13.535627365112305,-12.095698356628418,-12.069783210754395,-13.004557609558105
the daddies that the friend hate hide,-15.366765975952148,-14.57583236694336,-16.538198471069336,-11.87474012374878,-14.449841499328613,-12.917847633361816
the daddy that the friend loves hides,-8.204684257507324,-9.5538969039917,-9.440670013427734,-10.524186134338379,-11.684280395507812,-13.257416725158691
the daddy that the friends loves hides,-9.038309097290039,-8.741724014282227,-9.77387809753418,-13.323277473449707,-13.899725914001465,-14.172314643859863
the daddy that the friends love hides,-5.606085777282715,-6.6515936851501465,-8.005714416503906,-10.591203689575195,-10.651458740234375,-13.166631698608398
the daddy that the friend love hides,-11.93929672241211,-12.712051391601562,-14.975000381469727,-11.099637031555176,-11.722838401794434,-13.203577041625977
the daddies that the friend loves hide,-7.7337517738342285,-10.476226806640625,-8.295121192932129,-11.483903884887695,-12.024857521057129,-14.124022483825684
the daddies that the friends loves hide,-9.637423515319824,-9.987064361572266,-9.068245887756348,-13.948812484741211,-14.208290100097656,-14.817521095275879
the daddies that the friends love hide,-5.318765163421631,-8.012645721435547,-7.981100559234619,-10.122820854187012,-10.645814895629883,-13.206687927246094
the daddies that the friend love hide,-11.278627395629883,-13.956344604492188,-13.799341201782227,-10.298748970031738,-11.812065124511719,-13.637449264526367
the daddy that the friend admires hides,-20.3902006149292,-20.634243965148926,-18.689735412597656,-15.636780738830566,-19.155431747436523,-19.97031021118164
the daddy that the friends admires hides,-20.36923885345459,-20.69205093383789,-17.030593395233154,-15.699102401733398,-14.875834465026855,-19.847143173217773
the daddy that the friends admire hides,-19.191201210021973,-18.895596504211426,-15.087877750396729,-15.674509048461914,-14.489526748657227,-16.77968978881836
the daddy that the friend admire hides,-19.42698574066162,-18.4972562789917,-16.824710845947266,-17.278261184692383,-20.965801239013672,-18.463252067565918
the daddies that the friend admires hide,-18.3093843460083,-19.57295513153076,-16.790443420410156,-16.21774673461914,-19.05680751800537,-20.20315170288086
the daddies that the friends admires hide,-19.65524673461914,-20.604295253753662,-15.87538766860962,-17.117855072021484,-14.838383674621582,-20.699501037597656
the daddies that the friends admire hide,-18.41506290435791,-18.647348880767822,-14.310818195343018,-14.598592758178711,-13.193597793579102,-15.547883987426758
the daddies that the friend admire hide,-17.396552085876465,-17.358654975891113,-15.202147483825684,-15.278392791748047,-19.11127471923828,-16.45485019683838
the daddy that the friend likes leaves,-8.251936912536621,-11.162688255310059,-8.981415748596191,-12.16252326965332,-14.311355590820312,-14.259143829345703
the daddy that the friends likes leaves,-9.581911087036133,-10.44944953918457,-9.839795112609863,-13.944348335266113,-12.737589836120605,-15.296152114868164
the daddy that the friends like leaves,-4.5661940574646,-6.364880084991455,-5.9554548263549805,-8.000489234924316,-9.455578804016113,-7.5999040603637695
the daddy that the friend like leaves,-8.99771785736084,-9.518121719360352,-10.80380630493164,-10.727117538452148,-14.558205604553223,-13.650702476501465
the daddies that the friend likes leave,-6.915420055389404,-10.67963981628418,-8.818326950073242,-12.5071439743042,-15.06143569946289,-14.273331642150879
the daddies that the friends likes leave,-9.77763557434082,-11.183172225952148,-9.626925468444824,-14.245854377746582,-13.764467239379883,-14.961036682128906
the daddies that the friends like leave,-3.959993839263916,-7.073970317840576,-5.96304178237915,-7.941489219665527,-9.743569374084473,-7.441336631774902
the daddies that the friend like leave,-8.476137161254883,-9.937280654907227,-9.88680362701416,-10.772984504699707,-15.226702690124512,-14.240132331848145
the daddy that the friend hates leaves,-13.675252437591553,-20.536378860473633,-18.42284917831421,-12.383354187011719,-15.413422107696533,-16.919721603393555
the daddy that the friends hates leaves,-12.978626251220703,-18.2809476852417,-16.23994207382202,-13.67623233795166,-15.601683616638184,-20.15800666809082
the daddy that the friends hate leaves,-10.860733985900879,-11.616119384765625,-14.405254364013672,-12.54295539855957,-12.056657791137695,-13.20189094543457
the daddy that the friend hate leaves,-16.45867919921875,-15.609861373901367,-17.738758087158203,-12.138686180114746,-14.089574813842773,-13.000907897949219
the daddies that the friend hates leave,-12.605704307556152,-18.939058303833008,-16.00518798828125,-12.396564960479736,-15.988269329071045,-17.98160743713379
the daddies that the friends hates leave,-12.750370025634766,-17.531620979309082,-14.29638385772705,-14.006271362304688,-16.05235719680786,-20.577322006225586
the daddies that the friends hate leave,-10.135868072509766,-11.305477142333984,-13.535627365112305,-12.095698356628418,-12.069783210754395,-13.004557609558105
the daddies that the friend hate leave,-15.366765975952148,-14.57583236694336,-16.538198471069336,-11.87474012374878,-14.449841499328613,-12.917847633361816
the daddy that the friend loves leaves,-8.20468521118164,-9.553900718688965,-9.440668106079102,-10.524186134338379,-11.684280395507812,-13.257416725158691
the daddy that the friends loves leaves,-9.03830623626709,-8.74172306060791,-9.773877143859863,-13.323277473449707,-13.899725914001465,-14.172314643859863
the daddy that the friends love leaves,-5.606085777282715,-6.65159273147583,-8.005715370178223,-10.591203689575195,-10.651458740234375,-13.166631698608398
the daddy that the friend love leaves,-11.939298629760742,-12.712052345275879,-14.975000381469727,-11.099637031555176,-11.722838401794434,-13.203577041625977
the daddies that the friend loves leave,-7.7337517738342285,-10.476226806640625,-8.295121192932129,-11.483903884887695,-12.024857521057129,-14.124022483825684
the daddies that the friends loves leave,-9.637423515319824,-9.987064361572266,-9.068245887756348,-13.948812484741211,-14.208290100097656,-14.817521095275879
the daddies that the friends love leave,-5.318765163421631,-8.012645721435547,-7.981100559234619,-10.122820854187012,-10.645814895629883,-13.206687927246094
