sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
les consultants ont vingt trois ans et connaissent beaucoup de langues étrangères,-79.99176025390625,-86.66497039794922,-83.90525817871094,-117.42584991455078,-115.04102325439453,-118.63862609863281,-111.24567413330078,-121.21868896484375,-103.99122619628906,-136.95932006835938,-126.12785339355469,-141.63499450683594,-132.172119140625,-128.62106323242188,-126.98204803466797,-120.67084503173828,-118.98918914794922,-107.76996612548828
les consultants ont vingt trois ans et connaît beaucoup de langues étrangères,-79.20854187011719,-87.04850769042969,-83.28550720214844,-143.89210510253906,-138.822021484375,-132.6831817626953,-105.71412658691406,-113.77516174316406,-96.83313751220703,-166.15167236328125,-152.71084594726562,-170.15017700195312,-184.6645965576172,-170.79063415527344,-178.3335723876953,-129.6268310546875,-121.62980651855469,-104.9657211303711
les consultants ont vingt trois ans et aiment regarder des émissions de télévision,-78.68535614013672,-73.62957000732422,-71.05226135253906,-145.07177734375,-165.17137145996094,-154.46099853515625,-92.49796295166016,-86.70634460449219,-80.15696716308594,-159.79197692871094,-194.25479125976562,-166.30902099609375,-169.27113342285156,-166.20506286621094,-172.9921875,-123.09400939941406,-116.78732299804688,-94.00113677978516
les consultants ont vingt trois ans et aime regarder des émissions de télévision,-77.23987579345703,-73.07727813720703,-69.57014465332031,-142.19699096679688,-164.372314453125,-153.71197509765625,-90.04373168945312,-86.43472290039062,-72.71507263183594,-159.3512725830078,-192.8526611328125,-167.0213165283203,-163.32235717773438,-161.90892028808594,-168.9893035888672,-125.31732177734375,-116.19129943847656,-95.46144104003906
les consultants ont vingt trois ans et ont vingt trois ans,-49.85881042480469,-51.91968536376953,-55.199344635009766,-54.895057678222656,-59.095947265625,-58.7487678527832,-58.89912033081055,-71.1292953491211,-59.187007904052734,-55.119140625,-57.44573211669922,-65.04898071289062,-52.55466079711914,-49.920745849609375,-48.30498504638672,-67.87914276123047,-54.160587310791016,-49.18217468261719
les consultants ont vingt trois ans et a vingt trois ans,-50.062252044677734,-49.89866638183594,-53.6738395690918,-54.56355667114258,-62.081817626953125,-61.83938217163086,-61.53264236450195,-68.29692840576172,-57.70054244995117,-54.707481384277344,-60.16521072387695,-70.88711547851562,-51.20806884765625,-48.968502044677734,-52.223541259765625,-67.63630676269531,-50.843570709228516,-47.596435546875
les consultants ont vingt trois ans et préfèrent jouer au tennis avec des collègues,-73.03224182128906,-74.25196075439453,-75.20623779296875,-142.51434326171875,-146.50096130371094,-141.4478302001953,-92.83320617675781,-97.42798614501953,-91.2505111694336,-164.1634521484375,-149.80918884277344,-168.24362182617188,-170.93116760253906,-171.45968627929688,-167.9737548828125,-121.81851196289062,-119.71333312988281,-83.06217956542969
les consultants ont vingt trois ans et préfère jouer au tennis avec des collègues,-72.2595443725586,-72.53833770751953,-72.5303955078125,-141.31320190429688,-145.09849548339844,-145.80857849121094,-102.72746276855469,-97.99761962890625,-89.777587890625,-162.716552734375,-150.35166931152344,-172.73989868164062,-171.2816162109375,-173.48220825195312,-173.50160217285156,-113.40491485595703,-108.1134033203125,-82.43870544433594
les consultants ont vingt trois ans et écrivent dans un journal tous les jours,-74.99911499023438,-74.55638122558594,-80.21272277832031,-91.15679931640625,-95.79454803466797,-86.6999740600586,-99.1576156616211,-101.23690795898438,-102.45513153076172,-97.97643280029297,-107.15237426757812,-93.58499145507812,-91.2087631225586,-89.4355697631836,-90.37716674804688,-106.97657012939453,-101.23603820800781,-83.47198486328125
les consultants ont vingt trois ans et écrit dans un journal tous les jours,-71.70948791503906,-70.62081909179688,-77.05899047851562,-87.93959045410156,-93.00686645507812,-87.74392700195312,-96.68955993652344,-100.65684509277344,-99.0282974243164,-92.06221008300781,-102.06047821044922,-100.16717529296875,-87.7568359375,-83.29493713378906,-86.44744873046875,-102.99974822998047,-87.32867431640625,-70.31066131591797
les auteurs préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-98.408203125,-107.7510757446289,-106.63024139404297,-190.70159912109375,-200.8493194580078,-201.5474853515625,-130.8435821533203,-143.25335693359375,-146.07176208496094,-229.14112854003906,-227.34030151367188,-231.91134643554688,-222.4282684326172,-222.0260772705078,-214.0277099609375,-137.2435302734375,-139.9341278076172,-116.79345703125
les auteurs préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-99.8757095336914,-109.89615631103516,-106.5316390991211,-219.5782012939453,-227.05416870117188,-218.43270874023438,-131.82101440429688,-141.28294372558594,-145.7147674560547,-260.6386413574219,-243.5724639892578,-255.1654815673828,-272.12274169921875,-266.69873046875,-260.22564697265625,-146.31211853027344,-147.04434204101562,-113.10018920898438
les auteurs préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-95.0469970703125,-99.12470245361328,-87.87549591064453,-220.05685424804688,-253.86892700195312,-237.94554138183594,-124.10639953613281,-129.56373596191406,-128.0001678466797,-257.2884521484375,-289.16436767578125,-269.64361572265625,-261.1332702636719,-261.34283447265625,-264.80987548828125,-145.32000732421875,-130.84828186035156,-100.25335693359375
les auteurs préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-95.18003845214844,-98.7518081665039,-87.46775817871094,-214.71815490722656,-252.35385131835938,-235.7093505859375,-124.98190307617188,-127.37730407714844,-121.57234191894531,-253.72552490234375,-290.033447265625,-261.78448486328125,-255.5399169921875,-257.70770263671875,-260.2239074707031,-148.18240356445312,-132.4697723388672,-100.40391540527344
les auteurs préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-81.04611206054688,-88.82965850830078,-79.54452514648438,-140.97454833984375,-153.4250030517578,-153.1136932373047,-112.4727554321289,-122.1662368774414,-114.42620086669922,-166.06129455566406,-167.7518768310547,-169.6339111328125,-155.10501098632812,-155.38038635253906,-143.7289581298828,-100.42112731933594,-99.83494567871094,-81.37629699707031
les auteurs préfèrent jouer au tennis avec des collègues et a vingt trois ans,-80.52666473388672,-87.40608978271484,-78.83405303955078,-142.84994506835938,-154.84561157226562,-157.7782745361328,-116.80144500732422,-115.03584289550781,-120.40779113769531,-171.11083984375,-173.56832885742188,-179.22344970703125,-155.6236114501953,-154.15975952148438,-147.30630493164062,-99.81793212890625,-93.50724029541016,-74.7958984375
les auteurs préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-77.9792251586914,-80.58645629882812,-72.69685363769531,-215.6015167236328,-236.38157653808594,-225.78758239746094,-110.35523223876953,-108.57955169677734,-103.45285034179688,-265.02227783203125,-256.261962890625,-266.0461730957031,-257.16485595703125,-263.6147155761719,-255.01715087890625,-97.54432678222656,-95.19456481933594,-62.516380310058594
les auteurs préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-78.6153564453125,-82.7457046508789,-73.46332550048828,-215.0028533935547,-233.23471069335938,-229.5326385498047,-107.21759796142578,-109.06275939941406,-101.88854217529297,-262.9171447753906,-256.2713317871094,-273.05218505859375,-257.08160400390625,-264.4374084472656,-258.6934814453125,-93.22406768798828,-91.30924987792969,-65.81729125976562
les auteurs préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-95.14028930664062,-104.40003204345703,-102.56085205078125,-161.527587890625,-179.85691833496094,-164.72686767578125,-135.10641479492188,-146.70790100097656,-151.85577392578125,-188.09523010253906,-193.3155975341797,-186.27532958984375,-183.0272674560547,-185.97532653808594,-182.0937957763672,-121.1711654663086,-120.77222442626953,-90.68760681152344
les auteurs préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-95.1991195678711,-103.30826568603516,-98.30096435546875,-160.59854125976562,-175.5509796142578,-166.5730438232422,-135.6708526611328,-139.11892700195312,-138.74034118652344,-184.05459594726562,-190.62625122070312,-194.46783447265625,-179.8525390625,-184.33291625976562,-177.42703247070312,-119.19473266601562,-112.42070007324219,-84.07038879394531
les directeurs préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-91.6034927368164,-101.17593383789062,-103.74295043945312,-202.29385375976562,-202.41720581054688,-207.10655212402344,-119.48638916015625,-129.6878204345703,-141.724609375,-237.62176513671875,-236.473876953125,-242.32437133789062,-231.84609985351562,-230.3935546875,-223.27871704101562,-143.5222930908203,-142.94723510742188,-115.62877655029297
les directeurs préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-93.14807891845703,-102.99794006347656,-103.7051010131836,-229.79025268554688,-226.06585693359375,-221.53744506835938,-120.42462921142578,-131.625244140625,-141.37411499023438,-264.0414733886719,-251.4885711669922,-265.042724609375,-281.3522644042969,-275.5483093261719,-270.4010009765625,-152.89791870117188,-149.7678680419922,-111.6855239868164
les directeurs préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-89.46883392333984,-93.3106689453125,-85.72103881835938,-227.62168884277344,-253.90390014648438,-241.1420135498047,-113.71896362304688,-115.14615631103516,-128.66067504882812,-262.1796875,-299.80419921875,-275.2712707519531,-266.5909118652344,-269.75787353515625,-274.64678955078125,-149.5669708251953,-131.326904296875,-98.89291381835938
les directeurs préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-89.61746215820312,-92.83120727539062,-85.38719177246094,-223.59161376953125,-253.24847412109375,-239.90277099609375,-114.59478759765625,-114.6765365600586,-122.55577087402344,-255.96737670898438,-299.488037109375,-273.9757995605469,-262.2001037597656,-265.06805419921875,-269.7527770996094,-152.1956787109375,-132.76348876953125,-98.83599090576172
les directeurs préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-74.83493041992188,-83.11785888671875,-76.79100036621094,-149.18417358398438,-155.1664581298828,-156.8532257080078,-103.33602905273438,-110.60688781738281,-110.38018798828125,-171.1844482421875,-174.78933715820312,-175.5695037841797,-160.99008178710938,-162.95327758789062,-152.2061767578125,-104.89583587646484,-102.65705871582031,-80.26686096191406
les directeurs préfèrent jouer au tennis avec des collègues et a vingt trois ans,-74.40090942382812,-81.35816192626953,-75.88832092285156,-151.27870178222656,-156.3643341064453,-160.961181640625,-107.0814208984375,-103.23899841308594,-115.1728744506836,-176.19573974609375,-179.2338409423828,-183.70506286621094,-162.1461639404297,-161.74551391601562,-155.703125,-104.55882263183594,-96.4234390258789,-74.40178680419922
les directeurs préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-71.69581604003906,-75.0655517578125,-70.4939956665039,-225.65223693847656,-234.32626342773438,-226.9468994140625,-100.08585357666016,-96.20465850830078,-100.17181396484375,-268.1004638671875,-260.7303466796875,-270.3130798339844,-263.39007568359375,-273.0806579589844,-262.9497985839844,-103.22068786621094,-96.99431610107422,-62.98603057861328
les directeurs préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-72.4442138671875,-77.09559631347656,-71.38948059082031,-224.80177307128906,-231.2943115234375,-229.4698028564453,-94.52021026611328,-97.04438018798828,-98.35946655273438,-267.0609436035156,-261.9408264160156,-276.3636474609375,-263.5971984863281,-273.5943908691406,-266.4889221191406,-98.3348388671875,-93.10057830810547,-65.99176788330078
les directeurs préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-88.62080383300781,-97.0721435546875,-100.29373168945312,-171.79185485839844,-181.01031494140625,-167.7765655517578,-124.17939758300781,-132.33853149414062,-148.88861083984375,-193.36016845703125,-199.68878173828125,-194.89431762695312,-189.39077758789062,-194.08094787597656,-191.26812744140625,-127.5075912475586,-125.64593505859375,-89.68209838867188
les directeurs préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-89.48486328125,-96.42135620117188,-96.21701049804688,-170.57479858398438,-176.1845245361328,-169.84188842773438,-127.23136901855469,-127.23185729980469,-137.16358947753906,-189.5355224609375,-195.7687225341797,-200.8886260986328,-186.41384887695312,-191.9334259033203,-186.57708740234375,-125.43712615966797,-116.92326354980469,-83.29016876220703
les agriculteurs préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-98.54070281982422,-104.3768081665039,-112.44043731689453,-195.5513916015625,-192.59288024902344,-200.66107177734375,-130.87677001953125,-136.54318237304688,-155.71221923828125,-227.41360473632812,-222.04934692382812,-231.84092712402344,-231.5179443359375,-232.25875854492188,-223.6212158203125,-165.55311584472656,-168.02606201171875,-145.83612060546875
les agriculteurs préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-99.21046447753906,-104.93708801269531,-111.76947021484375,-222.94415283203125,-218.0276336669922,-215.60626220703125,-131.7940673828125,-131.28538513183594,-149.0935516357422,-259.7865295410156,-235.7145538330078,-258.3634338378906,-281.64837646484375,-277.28240966796875,-270.70306396484375,-172.9641571044922,-173.84967041015625,-139.184326171875
les agriculteurs préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-96.91743469238281,-92.30958557128906,-93.52042388916016,-222.20965576171875,-245.77642822265625,-236.53045654296875,-125.47805786132812,-108.00070190429688,-136.88232421875,-259.2561950683594,-282.9357604980469,-271.3185729980469,-266.7890625,-272.0792236328125,-274.61553955078125,-173.03924560546875,-153.5386962890625,-129.08216857910156
les agriculteurs préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-97.8817138671875,-91.95254516601562,-93.24053955078125,-215.29747009277344,-245.449951171875,-234.7109375,-128.5290985107422,-105.202880859375,-134.431640625,-247.95010375976562,-284.37042236328125,-263.6048278808594,-261.2307434082031,-267.27294921875,-269.6917419433594,-176.16676330566406,-155.77902221679688,-130.53884887695312
les agriculteurs préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-82.60969543457031,-84.14679718017578,-86.15867614746094,-143.42807006835938,-147.33486938476562,-150.35122680664062,-110.15568542480469,-107.88568878173828,-120.4301528930664,-164.214599609375,-163.11892700195312,-168.01141357421875,-161.4497833251953,-166.6241455078125,-152.51914978027344,-122.5858383178711,-135.65052795410156,-111.36140441894531
les agriculteurs préfèrent jouer au tennis avec des collègues et a vingt trois ans,-81.49784088134766,-82.05838012695312,-85.20934295654297,-144.9232940673828,-148.7018280029297,-154.6726531982422,-111.93209838867188,-100.64806365966797,-126.24466705322266,-167.8614959716797,-168.51358032226562,-175.5095977783203,-163.1044921875,-165.62667846679688,-156.27963256835938,-121.968994140625,-130.55392456054688,-105.00464630126953
les agriculteurs préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-78.95476531982422,-77.49523162841797,-79.89051055908203,-219.4326934814453,-225.7001953125,-220.2677001953125,-113.09856414794922,-99.35505676269531,-113.91734313964844,-261.1891174316406,-249.9483184814453,-264.3719787597656,-263.50482177734375,-275.2503662109375,-263.041748046875,-125.33749389648438,-113.7977523803711,-102.84123992919922
les agriculteurs préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-79.56863403320312,-77.42537689208984,-80.87693786621094,-218.33987426757812,-222.8219757080078,-223.38369750976562,-108.18316650390625,-93.85320281982422,-110.34664916992188,-258.9710693359375,-250.8754119873047,-270.614501953125,-263.8066711425781,-275.7289123535156,-266.26605224609375,-120.98556518554688,-109.39517211914062,-103.91024780273438
les agriculteurs préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-96.50967407226562,-99.19927215576172,-109.2052993774414,-166.30056762695312,-174.73663330078125,-162.08865356445312,-140.4879150390625,-128.6372833251953,-152.91259765625,-188.65182495117188,-188.75222778320312,-187.2899627685547,-190.59628295898438,-196.59695434570312,-192.2122802734375,-144.09060668945312,-146.56723022460938,-119.80207824707031
les agriculteurs préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-96.54170227050781,-98.05270385742188,-105.56536865234375,-164.46424865722656,-170.2614288330078,-163.9230194091797,-140.9806365966797,-122.61603546142578,-144.81082153320312,-183.66513061523438,-186.2460174560547,-193.7212677001953,-187.51467895507812,-195.01783752441406,-187.13409423828125,-139.48828125,-138.2184295654297,-114.5027847290039
les chirurgiens préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-97.40087890625,-97.40379333496094,-102.43010711669922,-194.74688720703125,-194.80491638183594,-201.84689331054688,-116.86467742919922,-127.42998504638672,-127.9935531616211,-227.7344207763672,-215.07398986816406,-226.31568908691406,-231.14405822753906,-228.94284057617188,-223.8258819580078,-162.64349365234375,-148.1481475830078,-121.85082244873047
les chirurgiens préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-98.9900894165039,-99.45639038085938,-101.89373016357422,-221.9901885986328,-221.10264587402344,-216.7083740234375,-118.43006896972656,-130.1023712158203,-123.03638458251953,-262.04388427734375,-231.5943603515625,-250.48519897460938,-281.49420166015625,-273.19952392578125,-271.2437744140625,-169.1750946044922,-154.53656005859375,-115.29701232910156
les chirurgiens préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-96.82100677490234,-88.15973663330078,-83.34458923339844,-220.890869140625,-248.11846923828125,-238.24853515625,-109.24737548828125,-109.48478698730469,-109.8509292602539,-259.3416442871094,-277.9643249511719,-267.0258483886719,-267.7088317871094,-269.39532470703125,-275.3719177246094,-174.40206909179688,-142.43804931640625,-103.95121002197266
les chirurgiens préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-97.79519653320312,-88.13902282714844,-82.8609619140625,-214.52247619628906,-247.83169555664062,-236.583740234375,-111.67001342773438,-109.08985137939453,-104.23513793945312,-248.51193237304688,-279.5048522949219,-259.4608459472656,-262.3481140136719,-265.0040588378906,-270.7671203613281,-177.1466064453125,-144.55345153808594,-104.75648498535156
les chirurgiens préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-82.30707550048828,-79.29881286621094,-76.12232971191406,-142.58917236328125,-148.8372344970703,-150.5846710205078,-95.77307891845703,-103.33595275878906,-94.04827117919922,-162.85678100585938,-155.47056579589844,-162.54296875,-162.49258422851562,-164.0611114501953,-153.0286865234375,-120.14705657958984,-120.98849487304688,-83.59620666503906
les chirurgiens préfèrent jouer au tennis avec des collègues et a vingt trois ans,-82.0398941040039,-77.73548889160156,-75.51103210449219,-144.49075317382812,-150.4466094970703,-154.7153778076172,-100.99402618408203,-100.79931640625,-101.00785064697266,-167.20413208007812,-161.4261474609375,-172.1018524169922,-164.04576110839844,-163.8707275390625,-156.45497131347656,-120.38243103027344,-116.72354125976562,-77.51297760009766
les chirurgiens préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-78.18426513671875,-69.99971771240234,-68.96343994140625,-217.87503051757812,-228.33566284179688,-221.8345184326172,-94.68899536132812,-91.85420227050781,-87.90106201171875,-259.638671875,-244.29583740234375,-257.9137878417969,-263.88323974609375,-272.5256042480469,-264.20068359375,-125.65220642089844,-101.32730865478516,-72.59803771972656
les chirurgiens préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-79.93500518798828,-72.78353881835938,-70.67831420898438,-216.73118591308594,-225.7217559814453,-224.81600952148438,-90.75505065917969,-95.44902801513672,-85.38964080810547,-257.9970397949219,-243.84420776367188,-263.0022277832031,-263.87652587890625,-273.2239990234375,-267.36663818359375,-120.08992767333984,-95.96708679199219,-73.10557556152344
les chirurgiens préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-94.69807434082031,-93.19316101074219,-98.26766204833984,-164.6450653076172,-176.10617065429688,-162.69224548339844,-124.89601135253906,-125.35932159423828,-125.95262908935547,-186.1441192626953,-182.49969482421875,-180.82102966308594,-191.41014099121094,-194.21434020996094,-192.9266815185547,-147.35226440429688,-134.87271118164062,-95.52340698242188
les chirurgiens préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-96.1055679321289,-92.02409362792969,-93.83940124511719,-163.10446166992188,-172.04397583007812,-164.7511444091797,-127.52729034423828,-116.74526977539062,-118.2201156616211,-182.1857147216797,-180.3368682861328,-187.7190704345703,-187.9385223388672,-192.5255126953125,-187.82080078125,-142.04135131835938,-126.62626647949219,-89.23770141601562
les sénateurs préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-102.40042114257812,-106.98892211914062,-110.15385437011719,-222.8604278564453,-242.23770141601562,-231.02769470214844,-139.82406616210938,-152.03506469726562,-154.38710021972656,-266.6402587890625,-272.4518127441406,-269.7702941894531,-260.493408203125,-256.4367980957031,-253.98822021484375,-156.6157684326172,-153.8683319091797,-125.98393249511719
les sénateurs préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-102.19268798828125,-109.03581237792969,-109.85002136230469,-250.77053833007812,-266.3348693847656,-245.74935913085938,-137.95962524414062,-142.41796875,-150.92474365234375,-296.35247802734375,-288.0365295410156,-297.0697326660156,-310.3296203613281,-302.7281799316406,-302.3908996582031,-167.30503845214844,-161.1234588623047,-120.39820861816406
les sénateurs préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-96.61698913574219,-95.66041564941406,-90.23577880859375,-247.5819091796875,-293.9694519042969,-264.74676513671875,-131.27764892578125,-124.61556243896484,-132.83944702148438,-293.4622497558594,-336.4105224609375,-306.4148254394531,-297.1462097167969,-293.7961120605469,-305.55364990234375,-165.126708984375,-147.22129821777344,-113.81209564208984
les sénateurs préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-97.15835571289062,-95.23255920410156,-89.94380187988281,-242.17462158203125,-292.802978515625,-263.9432067871094,-132.6334228515625,-122.09963989257812,-127.64794921875,-286.2580871582031,-335.4657287597656,-301.1683654785156,-291.7538757324219,-288.6053771972656,-300.0416259765625,-167.44944763183594,-149.19845581054688,-113.76144409179688
les sénateurs préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-84.61993408203125,-87.00214385986328,-83.01809692382812,-170.4225311279297,-195.28404235839844,-181.5703887939453,-113.84616088867188,-123.31753540039062,-122.2650375366211,-202.3874969482422,-211.11721801757812,-206.97242736816406,-191.96730041503906,-190.01539611816406,-183.1613311767578,-115.7575912475586,-120.13204956054688,-91.82765197753906
les sénateurs préfèrent jouer au tennis avec des collègues et a vingt trois ans,-83.90159606933594,-84.94119262695312,-82.11122131347656,-171.91049194335938,-195.9293670654297,-185.4280548095703,-119.93136596679688,-117.93014526367188,-128.61085510253906,-207.61788940429688,-216.01943969726562,-215.27578735351562,-193.46095275878906,-190.0008087158203,-185.6185302734375,-115.92630004882812,-115.04437255859375,-84.59381103515625
les sénateurs préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-80.88613891601562,-79.42646789550781,-76.72283172607422,-243.67420959472656,-276.4461975097656,-251.01608276367188,-112.1552963256836,-110.20475769042969,-114.64308166503906,-295.7893371582031,-298.0090637207031,-303.8841247558594,-290.7857666015625,-297.42706298828125,-291.1620178222656,-117.59947967529297,-98.74222564697266,-75.68606567382812
les sénateurs préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-81.28459167480469,-80.7228775024414,-77.87357330322266,-242.936767578125,-273.6382751464844,-254.01170349121094,-105.83124542236328,-109.69673156738281,-112.67134857177734,-295.59417724609375,-298.8232116699219,-309.5440368652344,-291.72247314453125,-299.3311462402344,-294.5759582519531,-109.09796142578125,-94.0758285522461,-80.78923797607422
les sénateurs préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-98.16082000732422,-101.7060775756836,-107.62735748291016,-192.77931213378906,-222.16641235351562,-193.5801544189453,-143.3268585205078,-142.59664916992188,-160.0298614501953,-224.54635620117188,-239.2434844970703,-225.4901123046875,-220.2266387939453,-222.87986755371094,-222.42501831054688,-139.108642578125,-135.27078247070312,-102.89627838134766
les sénateurs préfèrent jouer au tennis avec des collègues et écrit dans un journal tous les jours,-98.279052734375,-100.70309448242188,-101.5959701538086,-190.87942504882812,-216.92965698242188,-195.67079162597656,-140.96876525878906,-142.60568237304688,-146.68272399902344,-220.45587158203125,-236.43922424316406,-232.67324829101562,-217.53785705566406,-220.39088439941406,-217.09637451171875,-135.17745971679688,-129.5896759033203,-95.57142639160156
les professeurs préfèrent jouer au tennis avec des collègues et connaissent beaucoup de langues étrangères,-99.98279571533203,-101.42606353759766,-103.4101333618164,-200.35435485839844,-199.23886108398438,-207.6016845703125,-125.18232727050781,-125.1855697631836,-142.923828125,-241.12245178222656,-223.17649841308594,-245.04656982421875,-228.79281616210938,-227.65975952148438,-221.92433166503906,-152.6201171875,-151.5004119873047,-125.2682113647461
les professeurs préfèrent jouer au tennis avec des collègues et connaît beaucoup de langues étrangères,-99.78319549560547,-102.22862243652344,-104.0409927368164,-227.4855499267578,-223.1605682373047,-222.3588409423828,-122.49508666992188,-123.85822296142578,-139.70692443847656,-266.41510009765625,-235.7471160888672,-271.08740234375,-278.1151123046875,-272.6177673339844,-268.6860656738281,-161.72425842285156,-158.96397399902344,-120.67269134521484
les professeurs préfèrent jouer au tennis avec des collègues et aiment regarder des émissions de télévision,-96.41822814941406,-91.33244323730469,-84.46839904785156,-226.25457763671875,-250.94418334960938,-241.4418182373047,-114.02317810058594,-106.99597930908203,-121.5413589477539,-266.697998046875,-285.3875427246094,-278.2829284667969,-263.41851806640625,-266.9437255859375,-271.97509765625,-159.56686401367188,-138.28912353515625,-111.88211059570312
les professeurs préfèrent jouer au tennis avec des collègues et aime regarder des émissions de télévision,-96.62995147705078,-91.06295776367188,-84.70567321777344,-222.71629333496094,-250.3615264892578,-239.8679962158203,-114.65206909179688,-105.5576171875,-117.21991729736328,-258.222900390625,-286.2055358886719,-276.81854248046875,-258.9488220214844,-262.2135925292969,-267.54461669921875,-161.64488220214844,-140.6516571044922,-112.74064636230469
les professeurs préfèrent jouer au tennis avec des collègues et ont vingt trois ans,-83.1810302734375,-82.42008972167969,-77.20797729492188,-148.10446166992188,-151.92652893066406,-156.14883422851562,-110.78838348388672,-100.15483856201172,-113.35969543457031,-175.78204345703125,-159.06735229492188,-177.2253875732422,-157.82748413085938,-160.372802734375,-150.66421508789062,-110.72174835205078,-115.06559753417969,-89.55712890625
les professeurs préfèrent jouer au tennis avec des collègues et a vingt trois ans,-82.09249114990234,-80.11133575439453,-76.60661315917969,-150.03244018554688,-152.29046630859375,-160.4473114013672,-113.12554931640625,-93.89469146728516,-120.59519958496094,-180.55947875976562,-163.22711181640625,-186.37413024902344,-158.6172332763672,-158.97732543945312,-153.4389190673828,-111.09610748291016,-109.98005676269531,-83.7096939086914
les professeurs préfèrent jouer au tennis avec des collègues et préfèrent jouer au tennis avec des collègues,-78.57086181640625,-72.6643295288086,-70.29003143310547,-224.94430541992188,-231.54457092285156,-227.44503784179688,-103.09310913085938,-88.3169174194336,-102.42817687988281,-272.2420959472656,-244.9889373779297,-275.7063293457031,-259.938232421875,-270.4302978515625,-261.6487731933594,-112.29530334472656,-102.20285034179688,-76.40376281738281
les professeurs préfèrent jouer au tennis avec des collègues et préfère jouer au tennis avec des collègues,-79.75043487548828,-73.59550476074219,-71.54629516601562,-223.6281280517578,-228.32916259765625,-230.2024383544922,-97.67547607421875,-85.58177185058594,-96.03873443603516,-270.03143310546875,-246.16302490234375,-282.092529296875,-260.0334167480469,-270.81463623046875,-264.9734191894531,-105.88178253173828,-98.50236511230469,-76.60260009765625
les professeurs préfèrent jouer au tennis avec des collègues et écrivent dans un journal tous les jours,-96.29458618164062,-95.96702575683594,-100.73062133789062,-170.4255828857422,-178.2794952392578,-167.46900939941406,-131.13619995117188,-125.36116027832031,-148.64938354492188,-195.36062622070312,-186.1773223876953,-197.1541290283203,-186.72567749023438,-191.21900939941406,-189.67042541503906,-134.0254364013672,-137.51348876953125,-103.74179077148438
